Piazzata,Chiuse,Dettagli,Tipo,Quota,Puntata (€),Responsabilità (€),Profitto/Perdita,Stato
08-feb-26 07:57:22,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417759810494 | ID Scommessa AdM bc00000000231f0bdd0a",Punta,2.82,"3,00", -- ," -3,00 ",Persa
08-feb-26 07:59:21,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417759902101 | ID Scommessa AdM bc0000000061efd0e908",Punta,2.82,"2,50", -- ," -2,50 ",Persa
08-feb-26 08:00:21,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Over 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417759955474 | ID Scommessa AdM bc000000003fbc398809",Punta,1.53,"3,00", -- ," 1,59 ",Vinta
08-feb-26 08:02:21,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417760036258 | ID Scommessa AdM bc0000000061efdc6308",Punta,2.82,"2,50", -- ," -2,50 ",Persa
08-feb-26 08:06:20,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Over 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417760203729 | ID Scommessa AdM bc00000000231f2ba00a",Punta,1.56,"2,00", -- ," 1,12 ",Vinta
08-feb-26 08:07:19,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Over 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417760249629 | ID Scommessa AdM bc000000003fbc4f9809",Punta,1.56,"3,00", -- ," 1,68 ",Vinta
08-feb-26 08:08:21,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417760296995 | ID Scommessa AdM bc00000000231f33170a",Punta,2.70,"3,00", -- ," -3,00 ",Persa
08-feb-26 08:09:21,08-feb-26 08:15:34,Adelaide United - Newcastle Jets Sì-Entrambe le squadre a segno | ID scommessa Betfair 1:417760343459 | ID Scommessa AdM bc000000003fbc562d09,Punta,1.57,"2,50", -- ," 1,43 ",Vinta
08-feb-26 08:13:21,08-feb-26 08:15:34,"Adelaide United - Newcastle Jets Under 2,5 goal-Over/Under 2,5 gol | ID scommessa Betfair 1:417760533590 | ID Scommessa AdM bc0000000061f0002208",Punta,6.40,"3,00", -- ," -3,00 ",Persa
08-feb-26 07:09:22,08-feb-26 07:50:54,"Adelaide United - Newcastle Jets Under 1,5 goal-1º tempo - Totale goal 1,5 | ID scommessa Betfair 1:417757122009 | ID Scommessa AdM bc0000000061ef03eb08",Punta,1.74,"2,50", -- ," 1,85 ",Vinta
08-feb-26 07:14:22,08-feb-26 07:47:50,"Adelaide United - Newcastle Jets Over 0,5 goal-Over/Under 0,5 gol | ID scommessa Betfair 1:417757429650 | ID Scommessa AdM bc0000000061ef1a8708",Punta,1.02,"2,50", -- ," 0,05 ",Vinta
08-feb-26 07:20:20,08-feb-26 07:47:50,"Adelaide United - Newcastle Jets Under 0,5 goal-1º tempo - Totale goal 0,5 | ID scommessa Betfair 1:417757815284 | ID Scommessa AdM bc000000003fbb986a09",Punta,3.00,"2,50", -- ," -2,50 ",Persa
08-feb-26 07:21:21,08-feb-26 07:47:50,"Adelaide United - Newcastle Jets Over 0,5 goal-Over/Under 0,5 gol | ID scommessa Betfair 1:417757874643 | ID Scommessa AdM bc0000000061ef3b7008",Punta,1.03,"4,00", -- ," 0,12 ",Vinta
08-feb-26 07:26:20,08-feb-26 07:47:50,"Adelaide United - Newcastle Jets Over 0,5 goal-1º tempo - Totale goal 0,5 | ID scommessa Betfair 1:417758168560 | ID Scommessa AdM bc000000003fbbb29109",Punta,1.63,"2,00", -- ," 1,26 ",Vinta
08-feb-26 06:06:21,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417753575840 | ID Scommessa AdM bc00000000231d3e6b0a,Punta,4.60,"3,00", -- ," 10,80 ",Vinta
08-feb-26 06:16:19,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417754148676 | ID Scommessa AdM bc0000000061ee294e08,Punta,1.79,"2,50", -- ," -2,50 ",Persa
08-feb-26 06:18:19,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417754246955 | ID Scommessa AdM bc0000000061ee2fc608,Punta,2.14,"2,00", -- ," 2,28 ",Vinta
08-feb-26 06:20:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417754343405 | ID Scommessa AdM bc000000003fba9c5809,Punta,2.16,"2,00", -- ," 2,32 ",Vinta
08-feb-26 06:21:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417754387316 | ID Scommessa AdM bc00000000231d81b20a,Punta,1.84,"2,50", -- ," -2,50 ",Persa
08-feb-26 06:22:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417754435151 | ID Scommessa AdM bc000000003fbaa49709,Punta,1.84,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:23:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417754483758 | ID Scommessa AdM bc0000000061ee448308,Punta,1.64,"2,50", -- ," -2,50 ",Persa
08-feb-26 06:24:19,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417754530771 | ID Scommessa AdM bc00000000231d8c840a,Punta,2.44,"2,00", -- ," 2,88 ",Vinta
08-feb-26 06:27:18,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417754684970 | ID Scommessa AdM bc000000003fbab7f009,Punta,2.36,"2,00", -- ," 2,72 ",Vinta
08-feb-26 06:29:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417754788269 | ID Scommessa AdM bc00000000231d9fc20a,Punta,2.38,"2,00", -- ," 2,76 ",Vinta
08-feb-26 06:30:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417754852659 | ID Scommessa AdM bc00000000231da3f80a,Punta,1.65,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:32:19,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417754960297 | ID Scommessa AdM bc000000003fbacb4709,Punta,1.71,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:33:19,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755017303 | ID Scommessa AdM bc0000000061ee6a1f08,Punta,1.78,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:34:19,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755078689 | ID Scommessa AdM bc000000003fbad0f809,Punta,1.72,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:37:19,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417755255821 | ID Scommessa AdM bc000000003fbadaaf09,Punta,1.97,"2,00", -- ," 1,94 ",Vinta
08-feb-26 06:38:19,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417755312041 | ID Scommessa AdM bc000000003fbadf0709,Punta,2.22,"3,00", -- ," 3,66 ",Vinta
08-feb-26 06:39:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755372085 | ID Scommessa AdM bc0000000061ee7dd108,Punta,1.68,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:42:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755562471 | ID Scommessa AdM bc00000000231dcebf0a,Punta,1.68,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:43:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755632894 | ID Scommessa AdM bc0000000061ee8da208,Punta,1.75,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:44:21,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755690072 | ID Scommessa AdM bc0000000061ee90c508,Punta,1.85,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:45:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755755855 | ID Scommessa AdM bc000000003fbafb8e09,Punta,1.84,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:47:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755869495 | ID Scommessa AdM bc0000000061ee9bbf08,Punta,1.66,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:48:21,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417755925541 | ID Scommessa AdM bc0000000061ee9ece08,Punta,2.30,"2,00", -- ," 2,60 ",Vinta
08-feb-26 06:49:22,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417755977412 | ID Scommessa AdM bc0000000061eea1f008,Punta,1.73,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:52:21,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417756127825 | ID Scommessa AdM bc0000000061eeab1e08,Punta,2.10,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:54:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756234226 | ID Scommessa AdM bc0000000061eeb2b108,Punta,1.62,"2,00", -- ," 1,24 ",Vinta
08-feb-26 06:55:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756287679 | ID Scommessa AdM bc00000000231dfea00a,Punta,1.21,"2,00", -- ," 0,42 ",Vinta
08-feb-26 06:56:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756333106 | ID Scommessa AdM bc000000003fbb221e09,Punta,1.35,"2,00", -- ," 0,70 ",Vinta
08-feb-26 06:57:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756380597 | ID Scommessa AdM bc0000000061eebcce08,Punta,2.22,"2,00", -- ," 2,44 ",Vinta
08-feb-26 06:59:19,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756484104 | ID Scommessa AdM bc00000000231e0d3a0a,Punta,2.38,"2,00", -- ," 2,76 ",Vinta
08-feb-26 07:00:20,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417756546543 | ID Scommessa AdM bc0000000061eecc7a08,Punta,1.63,"3,00", -- ," -3,00 ",Persa
08-feb-26 07:01:21,08-feb-26 07:19:40,Sweeny - Schoolkate Schoolkate-Esito Finale | ID scommessa Betfair 1:417756618221 | ID Scommessa AdM bc00000000231e1b880a,Punta,1.39,"3,00", -- ," -3,00 ",Persa
08-feb-26 07:03:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756750771 | ID Scommessa AdM bc000000003fbb474c09,Punta,2.10,"2,00", -- ," 2,20 ",Vinta
08-feb-26 07:06:20,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756939535 | ID Scommessa AdM bc000000003fbb59c509,Punta,2.22,"3,00", -- ," 3,66 ",Vinta
08-feb-26 07:07:22,08-feb-26 07:19:40,Sweeny - Schoolkate Sweeny-Esito Finale | ID scommessa Betfair 1:417756999606 | ID Scommessa AdM bc000000003fbb5e9809,Punta,2.40,"2,50", -- ," 3,50 ",Vinta
08-feb-26 05:56:20,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Joshu Charlton-Esito Finale | ID scommessa Betfair 1:417753012868 | ID Scommessa AdM bc0000000061edce3108,Punta,1.41,"3,00", -- ," -3,00 ",Persa
08-feb-26 05:58:19,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Joshu Charlton-Esito Finale | ID scommessa Betfair 1:417753119446 | ID Scommessa AdM bc00000000231d183c0a,Punta,1.50,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:08:21,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Joshu Charlton-Esito Finale | ID scommessa Betfair 1:417753703440 | ID Scommessa AdM bc00000000231d4ae10a,Punta,1.42,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:09:20,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Du Markovina-Esito Finale | ID scommessa Betfair 1:417753755932 | ID Scommessa AdM bc00000000231d4ffc0a,Punta,2.92,"3,00", -- ," 5,76 ",Vinta
08-feb-26 06:10:20,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Du Markovina-Esito Finale | ID scommessa Betfair 1:417753815054 | ID Scommessa AdM bc00000000231d53e50a,Punta,2.98,"2,00", -- ," 3,96 ",Vinta
08-feb-26 06:26:20,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Joshu Charlton-Esito Finale | ID scommessa Betfair 1:417754636778 | ID Scommessa AdM bc0000000061ee4efe08,Punta,1.55,"2,50", -- ," -2,50 ",Persa
08-feb-26 06:28:20,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Joshu Charlton-Esito Finale | ID scommessa Betfair 1:417754736535 | ID Scommessa AdM bc0000000061ee582708,Punta,2.68,"3,00", -- ," -3,00 ",Persa
08-feb-26 06:31:06,08-feb-26 06:35:39,Du Markovina v Joshu Charlton Du Markovina-Esito Finale | ID scommessa Betfair 1:417754893277 | ID Scommessa AdM bc0000000061ee630b08,Punta,2.40,"4,24", -- ," 5,94 ",Vinta
08-feb-26 05:59:19,08-feb-26 06:22:31,Portland Trail Blazers - Memphis Grizzlies Portland Trail Blazers-Vincente incontro | ID scommessa Betfair 1:417753168588 | ID Scommessa AdM bc0000000061eddb0008,Punta,2.20,"2,50", -- ," 3,00 ",Vinta
08-feb-26 06:00:20,08-feb-26 06:22:31,Portland Trail Blazers - Memphis Grizzlies Portland Trail Blazers-Vincente incontro | ID scommessa Betfair 1:417753224859 | ID Scommessa AdM bc000000003fba450b09,Punta,2.14,"3,00", -- ," 3,42 ",Vinta
08-feb-26 06:01:19,08-feb-26 06:22:31,Portland Trail Blazers - Memphis Grizzlies Portland Trail Blazers-Vincente incontro | ID scommessa Betfair 1:417753281989 | ID Scommessa AdM bc00000000231d27020a,Punta,2.20,"2,00", -- ," 2,40 ",Vinta
08-feb-26 06:04:20,08-feb-26 06:12:51,Y Mochizuki - Walkin Walkin-Esito Finale | ID scommessa Betfair 1:417753425612 | ID Scommessa AdM bc00000000231d318f0a,Punta,13.50,"2,00", -- ," -2,00 ",Persa
08-feb-26 05:54:21,08-feb-26 06:06:36,"CF America - Monterrey Over 1,5 goal-Over/Under 1,5 gol | ID scommessa Betfair 1:417752909928 | ID Scommessa AdM bc000000003fba2a3e09",Punta,2.74,"2,00", -- ," -2,00 ",Persa
08-feb-26 06:03:20,08-feb-26 06:06:36,"CF America - Monterrey Over 1,5 goal-Over/Under 1,5 gol | ID scommessa Betfair 1:417753372529 | ID Scommessa AdM bc000000003fba516c09",Punta,10.00,"2,00", -- ," -2,00 ",Persa
